profile_id,dataset,latitude,longitude,total_depth_cm,n_layers,sum_OrgC_Stock_kgm2,mean_BDOD,mean_OrgC_pct,country_name,year
674,Janousek,51.781,-127.868,30,6,1.2375,1.8966666666666665,0.21666666666666667,NA,NA
675,Janousek,51.8087,-128.2359,50,13,5.1217999999999995,1.2453846153846153,0.8769230769230769,NA,NA
676,Janousek,51.8099,-128.2355,30,6,2.521,1.1266666666666667,0.75,NA,NA
677,Janousek,51.81,-128.2347,30,6,1.1135000000000002,1.0616666666666668,0.35,NA,NA
678,Janousek,51.8094,-128.2338,30,6,1.0765,1.1949999999999998,0.3,NA,NA
679,Janousek,51.8092,-128.2352,30,7,3.5305,1.2285714285714286,0.9714285714285714,NA,NA
680,Janousek,51.8087,-128.2359,30,6,4.5085,1.2533333333333334,1.2,NA,NA
681,Janousek,51.8083,-128.2365,30,6,2.4034999999999997,1.38,0.5833333333333333,NA,NA
682,Janousek,51.809,-128.236,30,6,2.197,1.1616666666666666,0.6333333333333333,NA,NA
683,Janousek,51.809,-128.236,30,6,1.7995,1.025,0.5833333333333334,NA,NA
684,Janousek,51.809,-128.236,30,6,2.7845,1.1466666666666667,0.8166666666666667,NA,NA
685,Janousek,52.0614,-128.4132,69,17,5.283,1.3864705882352941,0.5529411764705883,NA,NA
686,Janousek,52.0611,-128.4134,30,7,3.6805000000000003,1.762857142857143,0.6428571428571429,NA,NA
687,Janousek,52.0621,-128.4139,30,6,3.4575,1.5916666666666666,0.7333333333333334,NA,NA
688,Janousek,52.0615,-128.4122,30,5,4.9185,1.702,1.08,NA,NA
689,Janousek,52.0614,-128.4126,30,7,6.124499999999999,1.6242857142857143,1.1714285714285715,NA,NA
690,Janousek,52.0614,-128.4132,30,6,3.3355,1.5516666666666667,0.7166666666666667,NA,NA
691,Janousek,52.0616,-128.4137,30,6,1.0815000000000001,1.5516666666666667,0.23333333333333334,NA,NA
692,Janousek,52.062,-128.413,30,7,0.8285,1.5671428571428572,0.17142857142857143,NA,NA
693,Janousek,52.062,-128.413,30,6,2.181,1.5150000000000001,0.48333333333333334,NA,NA
694,Janousek,52.062,-128.413,30,6,3.6889999999999996,1.5,0.85,NA,NA
695,Janousek,51.9228,-128.4645,100,20,2.6359,1.365,0.21000000000000002,NA,NA
696,Janousek,51.9242,-128.4619,30,6,0.8234999999999999,1.1766666666666665,0.23333333333333334,NA,NA
697,Janousek,51.9227,-128.4628,30,6,1.1255,1.1283333333333334,0.3333333333333333,NA,NA
698,Janousek,51.9224,-128.4663,30,6,0.858,1.36,0.21666666666666667,NA,NA
699,Janousek,51.9239,-128.4675,30,7,1.079,1.3314285714285714,0.2714285714285714,NA,NA
700,Janousek,51.9228,-128.4645,30,6,0.9075,1.3900000000000001,0.21666666666666667,NA,NA
701,Janousek,51.924,-128.4641,30,6,1.0225,1.28,0.26666666666666666,NA,NA
703,Janousek,51.923,-128.46,30,6,1.2195,1.1633333333333333,0.35,NA,NA
704,Janousek,51.923,-128.46,30,6,0.7275,1.32,0.18333333333333335,NA,NA
705,Janousek,51.6735,-128.118,100,21,3.2887,1.2976190476190477,0.2380952380952381,NA,NA
706,Janousek,51.6788,-128.1148,30,7,0.8045000000000001,1.802857142857143,0.14285714285714288,NA,NA
707,Janousek,51.6726,-128.1172,30,6,0.8410000000000001,1.6616666666666666,0.16666666666666669,NA,NA
708,Janousek,51.6749,-128.1237,30,6,0.8005000000000001,1.58,0.16666666666666669,NA,NA
709,Janousek,51.6745,-128.1178,30,7,0.8530000000000001,1.7128571428571429,0.15714285714285714,NA,NA
710,Janousek,51.6735,-128.118,30,6,0.767,1.7033333333333334,0.15000000000000002,NA,NA
711,Janousek,51.6748,-128.1195,30,7,0.9015000000000001,1.6242857142857143,0.17142857142857143,NA,NA
712,Janousek,51.678,-128.119,30,6,0.6980000000000001,1.7516666666666667,0.13333333333333333,NA,NA
713,Janousek,51.678,-128.119,100,8,1.8310000000000002,1.74,0.1125,NA,NA
714,Janousek,51.678,-128.119,30,6,0.8265,1.6383333333333332,0.16666666666666669,NA,NA
715,Janousek,43.4544,-124.2072,100,10,18.6704,0.872,3.2600000000000002,NA,NA
716,Janousek,43.2792,-124.3184,100,9,38.47,0.30666666666666664,15.233333333333334,NA,NA
717,Janousek,46.3078,-123.69019,55,3,24.022599999999997,0.5833333333333334,7.5,NA,NA
718,Janousek,46.3078,-123.69019,59,5,23.147100000000002,0.638,7.5600000000000005,NA,NA
719,Janousek,46.3078,-123.69019,137,8,42.15,0.68875,5.725,NA,NA
72,Janousek,48.0314,-122.1548,56,28,21.171499999999998,0.4982142857142857,9.127678571428572,NA,NA
720,Janousek,49,-123.1,30,6,3.6535,1.3366666666666667,0.9083333333333333,NA,NA
721,Janousek,49,-123.1,30,6,3.46,1.3416666666666668,0.8583333333333333,NA,NA
722,Janousek,49,-123.1,30,6,2.712,1.275,0.7083333333333334,NA,NA
723,Janousek,54.19,-130.24,30,6,2.61125,1.47,0.5916666666666667,NA,NA
724,Janousek,54.19,-130.24,30,5,1.2710000000000001,1.104,0.41000000000000003,NA,NA
725,Janousek,54.19,-130.24,30,6,1.788,1.43,0.4166666666666667,NA,NA
726,Janousek,44.61,-124.01,35,7,11.05175,2.05,1.542857142857143,NA,NA
727,Janousek,44.61,-124.01,25,5,9.01725,2.092,1.73,NA,NA
728,Janousek,44.61,-124.01,30,6,10.558,2.045,1.725,NA,NA
729,Janousek,38.32,-123.05,30,5,1.6429999999999998,1.602,0.33999999999999997,NA,NA
73,Janousek,48.0314,-122.1548,50,24,13.7248,0.4116666666666667,7.1875,NA,NA
730,Janousek,38.32,-123.05,30,6,1.12775,1.5,0.25,NA,NA
731,Janousek,38.32,-123.05,30,6,1.11475,1.585,0.23333333333333334,NA,NA
732,Janousek,37.95,-122.41,30,6,1.0195,1.13,0.2916666666666667,NA,NA
733,Janousek,37.95,-122.41,30,6,0.5275,1.1666666666666667,0.15,NA,NA
734,Janousek,37.95,-122.41,30,6,0.50075,1.175,0.14166666666666666,NA,NA
735,Janousek,32.7,-117.17,30,6,1.6375,1.2783333333333333,0.425,NA,NA
736,Janousek,32.7,-117.17,30,6,1.4625,1.3483333333333334,0.35833333333333334,NA,NA
737,Janousek,32.7,-117.17,30,6,2.9099999999999997,1.285,0.7666666666666667,NA,NA
738,Janousek,30.42,-115.96,30,6,3.925,1.455,0.9,NA,NA
739,Janousek,30.42,-115.96,30,6,3.7657499999999997,1.44,0.8916666666666666,NA,NA
74,Janousek,48.0085,-122.1483,100,45,31.81905,0.46266666666666667,7.786111111111111,NA,NA
740,Janousek,30.42,-115.96,30,6,4.16475,1.425,1.0083333333333333,NA,NA
741,Janousek,24.5511,-111.7373,100,4,48.583,1.0325,4.65,NA,NA
742,Janousek,24.5506,-111.7371,100,3,9.2756,1.8533333333333333,0.9,NA,NA
743,Janousek,24.5773,-111.799,120,2,16.636499999999998,1.9649999999999999,1.25,NA,NA
744,Janousek,24.5765,-111.8006,121,3,42.729299999999995,1.6433333333333333,1.8333333333333333,NA,NA
745,Janousek,24.5766,-111.8006,126,4,45.4474,1.465,2.6,NA,NA
746,Janousek,24.3106,-110.3183,120,2,15.38,1.615,0.75,NA,NA
747,Janousek,24.3102,-110.3186,118,3,37.707300000000004,1.47,1.7333333333333334,NA,NA
748,Janousek,24.3123,-110.3169,163,2,22.293999999999997,2.48,0.45,NA,NA
749,Janousek,24.3221,-110.3168,100,4,178.1595,1.5474999999999999,10.425,NA,NA
75,Janousek,48.0085,-122.1483,100,42,29.127,0.5980952380952381,5.645238095238095,NA,NA
750,Janousek,24.3149,-110.3148,119,3,90.13480000000001,0.5633333333333334,11.566666666666666,NA,NA
751,Janousek,24.3149,-110.3146,197,2,85.2636,1.095,3.9499999999999997,NA,NA
752,Janousek,24.3011,-110.3267,214,2,132.395,1.41,5.3,NA,NA
753,Janousek,24.3011,-110.3267,205,2,171.96480000000003,1.095,7.1,NA,NA
754,Janousek,24.2494,-110.3128,60,2,54.763000000000005,0.88,10.25,NA,NA
755,Janousek,24.2494,-110.3128,54,2,64.0413,0.9450000000000001,12.8,NA,NA
756,Janousek,24.2494,-110.3128,51,1,41.2284,0.94,8.6,NA,NA
757,Janousek,24.2494,-110.3128,100,5,99.5102,0.848,12.02,NA,NA
758,Janousek,24.2494,-110.3128,100,5,95.3501,0.89,10.74,NA,NA
759,Janousek,24.2494,-110.3128,61,3,56.70740000000001,0.8333333333333334,11.966666666666667,NA,NA
760,Janousek,24.2494,-110.3128,50,3,52.4281,0.8366666666666667,12.200000000000001,NA,NA
761,Janousek,24.4328,-110.3469,123,3,92.36340000000001,0.9866666666666667,7.933333333333334,NA,NA
762,Janousek,24.4328,-110.3469,114,3,87.1324,0.9733333333333334,8,NA,NA
763,Janousek,24.8692,-110.5756,128,2,168.95520000000002,0.625,21.05,NA,NA
777,Janousek,51.646,-128.119,100,17,12.9875,1.3905882352941177,0.788235294117647,NA,NA
778,Janousek,51.646,-128.119,50,13,2.8755,1.4107692307692308,0.5307692307692308,NA,NA
779,Janousek,51.646,-128.119,50,13,3.5532,1.4438461538461538,0.5,NA,NA
780,Janousek,47.522,-122.508,50,14,1.0196,1.4292857142857143,0.14285714285714288,NA,NA
781,Janousek,47.522,-122.508,50,14,1.4833,1.4257142857142857,0.19285714285714287,NA,NA
782,Janousek,47.522,-122.508,50,13,2.0141999999999998,1.4123076923076923,0.26153846153846155,NA,NA
784,Janousek,47.334,-122.491,30,11,1.7514,1.470909090909091,0.4272727272727273,NA,NA
785,Janousek,47.334,-122.491,30,11,1.5766,1.4081818181818182,0.36363636363636365,NA,NA
786,Janousek,43.3,-124.323,100,18,16.5515,0.9866666666666667,1.6888888888888889,NA,NA
787,Janousek,43.3,-124.323,100,17,17.2938,0.9641176470588235,1.8058823529411765,NA,NA
788,Janousek,43.3,-124.323,100,18,15.496400000000001,0.9338888888888889,1.6944444444444444,NA,NA
789,Janousek,43.3112,-124.32,100,18,9.5854,1.2383333333333333,0.8944444444444445,NA,NA
790,Janousek,43.3112,-124.32,100,18,12.0342,1.3366666666666667,0.8444444444444444,NA,NA
791,Janousek,43.3112,-124.32,100,18,17.3121,1.3272222222222223,1.3333333333333333,NA,NA
792,Janousek,49.2176,-125.9302,50,50,4.3985,1.1646,0.753,NA,NA
793,Janousek,49.2176,-125.9302,30,30,2.9909,1.1566666666666665,0.8666666666666667,NA,NA
794,Janousek,49.2176,-125.9302,50,37,3.5321000000000002,1.1548648648648647,0.6378378378378379,NA,NA
795,Janousek,49.2176,-125.9302,50,36,3.9353499999999997,1.1616666666666666,0.7458333333333333,NA,NA
796,Janousek,49.2178,-125.9306,30,30,2.79995,1.1629999999999998,0.8016666666666666,NA,NA
797,Janousek,49.2178,-125.93,30,30,2.5315250000000002,1.1156666666666668,0.7566666666666667,NA,NA
798,Janousek,49.1113,-125.7698,50,40,4.57545,1.09575,0.83,NA,NA
799,Janousek,49.1113,-125.7698,30,30,3.7746,1.1573333333333333,1.0883333333333334,NA,NA
8,Janousek,38.2035,-122.0274,30,5,12.078875,0.23600000000000002,18.06,NA,NA
800,Janousek,49.1113,-125.7698,50,44,4.900775,1.17,0.865909090909091,NA,NA
801,Janousek,49.1113,-125.7698,50,48,4.4619,1.1681249999999999,0.7604166666666666,NA,NA
802,Janousek,49.1113,-125.7698,50,36,4.95315,1.1452777777777778,0.8291666666666667,NA,NA
803,Janousek,49.1113,-125.7698,50,41,6.47305,1.175609756097561,1.1146341463414635,NA,NA
804,Janousek,49.1392,-125.6722,30,30,5.9737,1.3503333333333334,1.5133333333333334,NA,NA
805,Janousek,49.1392,-125.6722,30,30,5.94455,1.3666666666666667,1.4866666666666666,NA,NA
806,Janousek,49.1392,-125.6722,50,40,8.903075,1.37075,1.3643750000000001,NA,NA
807,Janousek,49.1392,-125.6722,30,28,4.6686250000000005,1.2446428571428572,1.2794642857142857,NA,NA
808,Janousek,49.1392,-125.6722,30,25,4.17405,1.25,1.156,NA,NA
809,Janousek,49.1392,-125.6722,30,22,5.2099,1.1736363636363636,1.7045454545454546,NA,NA
810,Janousek,43.14239,-124.4035,30,15,11.5818,0.5586666666666666,8.96,NA,NA
811,Janousek,43.14011,-124.40222,30,11,10.306000000000001,0.42,10.454545454545455,NA,NA
812,Janousek,43.36711,-124.17011,50,25,18.659100000000002,0.4368,11.068,NA,NA
813,Janousek,43.37111,-124.16991,50,25,21.858,0.422,11.474,NA,NA
814,Janousek,47.342,-123.143,50,25,18.1625,0.7256,12.112,NA,NA
815,Janousek,47.342,-123.143,50,25,21.9323,0.162,27.512,NA,NA
816,Janousek,47.342,-123.143,50,25,18.8616,0.2304,19.214,NA,NA
817,Janousek,47.092,-122.694,50,24,17.2686,0.5804166666666667,6.972916666666666,NA,NA
818,Janousek,47.092,-122.694,50,25,9.8324,0.6468,3.082,NA,NA
819,Janousek,44.88809,-123.99564,50,25,20.6525,0.532,8.454,NA,NA
820,Janousek,44.89231,-124.00279,50,25,21.313299999999998,0.7084,6.498,NA,NA
821,Janousek,46.37203,-124.00586,50,25,18.3348,0.3636,11.516,NA,NA
822,Janousek,48.191,-122.365,50,25,11.522400000000001,0.8792,2.694,NA,NA
823,Janousek,48.191,-122.365,50,25,10.7621,1.0456,2.234,NA,NA
824,Janousek,46.98,-123.929,50,25,8.6451,0.9852,4.156,NA,NA
825,Janousek,46.98,-123.929,50,25,15.7516,0.5312,6.754,NA,NA
826,Janousek,45.74457,-123.85735,50,21,17.754550000000002,0.42857142857142855,9.15,NA,NA
827,Janousek,46.94239,-123.7215,50,19,19.4215,0.5173684210526316,9.023684210526316,NA,NA
828,Janousek,46.88191,-123.95831,50,20,26.90745,0.40900000000000003,15.950000000000001,NA,NA
829,Janousek,46.30689,-123.69056,50,25,19.6345,0.8616,5.119,NA,NA
830,Janousek,46.19225,-123.5802,50,25,23.0125,0.5604,8.399000000000001,NA,NA
831,Janousek,48.01323,-122.15087,50,20,18.7352,0.7305,6.50125,NA,NA
832,Janousek,43.36821,-124.18502,50,19,15.73925,0.24526315789473685,14.047368421052632,NA,NA
833,Janousek,49.2176,-125.9302,30,30,2.2063,1.14,0.645,NA,NA
834,Janousek,49.1113,-125.7698,30,29,3.1565,1.2113793103448276,0.8672413793103448,NA,NA
835,Janousek,49.1392,-125.6722,30,25,4.37155,1.3972,1.034,NA,NA
836,Janousek,55.67264,-133.378,50,21,27.9574,1.3838095238095238,4.271428571428571,NA,NA
837,Janousek,55.7073,-133.342,50,22,11.1117,1.1859090909090908,2.081818181818182,NA,NA
838,Janousek,55.80692,-133.171,50,25,9.480599999999999,0.852,2.332,NA,NA
839,Janousek,55.73361,-133.29,50,25,8.6462,1.0228,1.73,NA,NA
840,Janousek,55.862405,-133.19072,30,15,6.797,0.9093333333333333,2.546666666666667,NA,NA
841,Janousek,55.739816,-133.31202,50,23,25.7935,1.0204347826086957,4.843478260869565,NA,NA
842,Janousek,55.62082,-133.38664,50,25,7.6651,1.4136,1.102,NA,NA
843,Janousek,55.26366,-132.995,50,20,25.6338,1.4735,3.5225,NA,NA
844,Janousek,55.19286,-132.9,30,15,5.1316,1.5826666666666667,1.1,NA,NA
845,Janousek,55.22962,-132.925,30,15,5.2505,1.3266666666666667,1.44,NA,NA
846,Janousek,55.25051,-132.883,50,25,8.7643,0.9843999999999999,2.284,NA,NA
847,Janousek,55.0848,-132.826,50,25,31.6248,1.7372,3.73,NA,NA
849,Janousek,55.155625,-132.58993,30,15,3.854,1.638,0.8066666666666666,NA,NA
850,Janousek,55.49709,-133.17,50,20,8.2003,1.095,1.3375,NA,NA
851,Janousek,55.48442,-133.175,30,15,4.4626,1.3533333333333333,1.1466666666666667,NA,NA
852,Janousek,55.52904,-133.147,50,25,9.8793,1.2088,2.0140000000000002,NA,NA
853,Janousek,55.59929,-133.16,50,25,25.2058,0.8604,7.306,NA,NA
854,Janousek,55.344914,-133.0011,50,25,8.0489,1.8888,0.864,NA,NA
855,Janousek,55.5535,-133.43139,50,25,10.8222,1.8235999999999999,1.3860000000000001,NA,NA
856,Janousek,55.282137,-133.33403,50,25,29.7369,1.0904,5.716,NA,NA
861,Janousek,43.2728,-124.31897,50,25,20.00973,0.3628,16.984,NA,NA
862,Janousek,43.27281,-124.31943,50.2,25,24.36926,0.3208,18.828,NA,NA
875,Janousek,43.41875,-124.1906,31.2,16,7.95076,0.258125,10.475,NA,NA
876,Janousek,43.3724,-124.1721,31.1,16,8.4557,0.33187500000000003,8.94375,NA,NA
879,Janousek,43.2833,-124.3233,50.1,21,16.33388,0.22666666666666666,14.67142857142857,NA,NA
88,Janousek,46.474,-124.028,30,6,6.3534999999999995,0.92,2.3,NA,NA
881,Janousek,44.58127,-123.99446,50,22,16.19644,0.30272727272727273,12.963636363636363,NA,NA
882,Janousek,44.58996,-123.94499,47.300000000000004,21,13.53003,0.6657142857142857,8.823809523809524,NA,NA
883,Janousek,44.56245,-123.99946,50.1,22,13.693610000000001,0.52,6.818181818181818,NA,NA
884,Janousek,44.57333,-124.0193,50.1,23,12.3854,0.3456521739130435,7.782608695652174,NA,NA
885,Janousek,44.41739,-124.01014,50,20,12.488380000000001,0.44,7.13,NA,NA
886,Janousek,44.42587,-124.03914,50.9,18,13.90494,0.4722222222222222,6.427777777777778,NA,NA
887,Janousek,44.42675,-124.03195,49.9,21,14.15004,0.3780952380952381,8.757142857142856,NA,NA
888,Janousek,45.02965,-123.97933,50,23,17.47175,0.42043478260869566,8.917391304347825,NA,NA
89,Janousek,46.474,-124.028,30,6,6.1739999999999995,0.9183333333333333,2.2583333333333333,NA,NA
890,Janousek,44.42842,-124.05683,50,23,13.33401,0.33,8.682608695652174,NA,NA
891,Janousek,45.48103,-123.89572,100.1,25,20.36875,0.5516,4.604,NA,NA
892,Janousek,45.18157,-123.96055,50.3,25,9.3284300000000009,0.6564,3.428,NA,NA
893,Janousek,45.1841,-123.94923,50.1,22,11.05039,0.3,7.640909090909091,NA,NA
894,Janousek,43.13197,-124.40717,59.9,21,12.15176,0.46190476190476193,6.328571428571428,NA,NA
895,Janousek,43.14502,-124.3961,49.9,24,11.49977,0.5816666666666667,4.991666666666667,NA,NA
896,Janousek,45.37184,-123.96205,49.8,25,14.61585,0.4216,7.612,NA,NA
897,Janousek,45.41635,-123.95391,30.1,14,4.80227,0.7678571428571428,3.8285714285714287,NA,NA
9,Janousek,38.1996,-122.0278,30,5,9.463875,0.572,5.345,NA,NA
90,Janousek,46.474,-124.028,30,5,6.61625,0.858,2.6,NA,NA
904,Janousek,43.2828,-124.3233,100,10,38.838750000000005,0.574,8.0775,NA,NA
909,Janousek,48.28605,-122.38025,105,3,20.341099999999997,0.5066666666666666,3.8,NA,NA
91,Janousek,43.3456,-124.3188,100,4,9.084000000000001,1.4175,0.525,NA,NA
910,Janousek,48.28772,-122.37695,125,1,25.875000000000007,0.46,4.5,NA,NA
911,Janousek,46.41955,-123.88982,125,4,31.369200000000003,0.39749999999999996,6.825,NA,NA
912,Janousek,46.42459,-123.88346,138,3,19.272000000000002,0.4033333333333333,3.966666666666667,NA,NA
913,Janousek,46.42459,-123.88346,123,2,22.0432,0.425,4.4,NA,NA
914,Janousek,46.41984,-123.88804,110,5,31.016000000000005,0.48600000000000004,6.66,NA,NA
915,Janousek,46.42462,-123.8872,125,2,34.2184,0.39,7.199999999999999,NA,NA
916,Janousek,37.51935,-122.21698,125,4,18.4692,0.6725000000000001,2.275,NA,NA
917,Janousek,37.51935,-122.21698,125,3,18.9756,0.62,2.5,NA,NA
918,Janousek,37.5368,-122.23203,115,3,17.4762,0.5333333333333333,3.1999999999999997,NA,NA
919,Janousek,37.52066,-122.22042,100,3,14.5256,0.4866666666666667,3.033333333333333,NA,NA
92,Janousek,43.3457,-124.3187,100,4,6.7684999999999995,1.4375,0.5,NA,NA
920,Janousek,38.00779,-122.48864,125,2,27.3039,0.48,4.6,NA,NA
921,Janousek,38.16838,-122.53346,125,3,14.6982,0.6233333333333333,2.1,NA,NA
922,Janousek,38.16539,-122.54506,100,2,24.6036,0.46499999999999997,4.85,NA,NA
923,Janousek,38.16413,-122.5532,100,2,23.5111,0.365,6.15,NA,NA
924,Janousek,38.17745,-122.54313,125,3,19.7576,0.7733333333333333,2.066666666666667,NA,NA
925,Janousek,38.168,-122.5471,105,3,23.124399999999994,0.52,3.466666666666667,NA,NA
926,Janousek,38.16923,-122.533,125,4,17.3314,0.7,1.925,NA,NA
927,Janousek,38.17255,-122.55645,115,3,27.3164,0.5366666666666667,4.366666666666666,NA,NA
928,Janousek,38.1347,-122.35987,125,2,16.223999999999997,0.78,1.7,NA,NA
929,Janousek,38.13321,-122.35091,125,2,15.178800000000003,0.91,1.2999999999999998,NA,NA
93,Janousek,43.3458,-124.3185,100,4,11.147,1.32,0.9,NA,NA
933,Janousek,34.22904,-119.2614,125,4,11.041,1.195,1.15,NA,NA
94,Janousek,43.3459,-124.3183,100,4,9.434,1.365,0.725,NA,NA
95,Janousek,43.3458,-124.3182,100,4,13.281,1.255,1,NA,NA
957,Janousek,46.1663,-123.8517,100,12,13.0181,1.5075,0.8708333333333333,NA,NA
958,Janousek,47.07525,-122.7068,50,24,7.1592,1.1720833333333334,1.384375,NA,NA
959,Janousek,47.07522,-122.7069,50,25,10.58455,1.2668,1.834,NA,NA
96,Janousek,43.3454,-124.3189,100,4,8.2085,1.405,0.725,NA,NA
960,Janousek,47.07522,-122.7071,50,25,11.7243,1.2764,1.964,NA,NA
961,Janousek,38.24808,-121.70927,50,25,18.6338,0.35359999999999997,10.94,NA,NA
962,Janousek,38.24813,-121.70913,50,25,15.413,0.3156,11.004,NA,NA
963,Janousek,38.10007,-121.56343,50,25,8.7,0.5412,4.968,NA,NA
964,Janousek,38.10003,-121.56342,50,25,12.4738,0.458,5.796,NA,NA
965,Janousek,37.94803,-121.52747,50,25,15.188,0.21560000000000001,14.34,NA,NA
966,Janousek,37.94812,-121.52742,50,25,14.897400000000001,0.1728,17.64,NA,NA
97,Janousek,44.6253,-124.0207,100,4,13.0935,1.08,1.175,NA,NA
977,Janousek,31.69931,-116.6285,100,50,30.34995,0.6818,4.7885,NA,NA
978,Janousek,30.49667,-116.00066,102,51,31.6329,0.5517647058823529,6.1686274509803924,NA,NA
979,Janousek,28.00521,-114.08755,50,25,10.9924,0.964,3.054,NA,NA
98,Janousek,44.6253,-124.0208,100,4,10.443,1.19,0.925,NA,NA
980,Janousek,26.79881,-113.12908,50,25,5.7031,1.1336,1.0070000000000001,NA,NA
981,Janousek,24.80099,-112.11158,100,50,11.109350000000001,1.6056,0.6900000000000001,NA,NA
982,Janousek,36.8109,-121.7485,101,49,50.5177,0.6522448979591837,8.62704081632653,NA,NA
983,Janousek,36.8498,-121.7581,101,47,72.30414999999999,0.5353191489361702,14.736170212765957,NA,NA
984,Janousek,36.7959,-121.788,102,61,40.763325,0.8852459016393442,5.851229508196721,NA,NA
988,Janousek,36.7376,-121.7984,50,40,6.8358,1.19,2.011875,NA,NA
989,Janousek,35.3468,-120.8344,30,9,12.209475,1.1288888888888888,3.7527777777777778,NA,NA
99,Janousek,44.6254,-124.021,100,4,10.395,1.23,0.85,NA,NA
990,Janousek,35.3468,-120.834,30,10,10.6353,0.704,5.2825,NA,NA
991,Janousek,35.3224,-120.8416,30,10,14.180925,0.406,12.1575,NA,NA
992,Janousek,35.3224,-120.8418,30,9,11.9694,0.33666666666666667,12.297222222222222,NA,NA
993,Janousek,32.7894,-117.2263,30,11,5.0731,0.6627272727272727,2.3863636363636362,NA,NA
996,Janousek,32.789,-117.2261,30,11,9.9153,0.9218181818181819,3.477272727272727,NA,NA
